Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
51,192.168.50.7-54.223.52.127-50537-443-6,192.168.50.7,50537,54.223.52.127,443,6,17:35.8,5955350,15,10,1348,8426,517,0,89.86666667,178.7080087,2920,0,842.6,1174.110652,1641.213363,4.197906084,248139.5833,979092.5077,4808528,1,5955350,425382.1429,1271760.948,4808528,1,737762,81973.55556,162175.9535,368544,1,0,0,0,0,324,208,2.518743651,1.679162434,0,2920,375.9230769,809.9518466,656021.9938,0,0,0,0,1,0,0,0,0,390.96,89.86666667,842.6,324,0,0,0,0,0,0,15,1348,10,8426,64240,30016,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
44,172.217.12.198-192.168.50.7-443-50531-6,172.217.12.198,443,192.168.50.7,50531,6,17:35.8,363,3,2,76,0,38,0,25.33333333,21.93931023,0,0,0,0,209366.3912,13774.10468,90.75,103.3356183,200,2,363,181.5,253.8513344,361,2,3,3,0,3,3,1,0,0,0,60,40,8264.46281,5509.641873,0,38,19,20.81345719,433.2,0,0,1,0,0,1,0,0,0,22.8,25.33333333,0,60,0,0,0,0,0,0,3,76,2,0,246,0,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
10326,192.168.50.7-4.2.2.4-58088-53-17,192.168.50.7,58088,4.2.2.4,53,17,17:35.8,20568,2,2,70,204,35,35,35,0,102,102,102,0,13321.66472,194.4768573,6856,11869.74418,20562,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,97.23842863,97.23842863,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
322,192.168.50.7-204.79.197.254-50538-443-6,192.168.50.7,50538,204.79.197.254,443,6,17:35.8,137845,28,33,1658,13158,323,0,59.21428571,95.08762319,2920,0,398.7272727,707.1969436,107483.0425,442.5260256,2297.416667,6815.905982,27171,0,137845,5105.37037,10443.97065,29094,1,110588,3455.875,10171.47502,46862,0,0,0,0,0,584,684,203.1267003,239.3993253,0,2920,238.9677419,544.0029221,295939.1793,0,0,0,0,1,0,0,0,1,242.8852459,59.21428571,398.7272727,584,0,0,0,0,0,0,28,1658,33,13158,65535,1023,12,20,0,0,0,0,0,0,0,0,0,0,BENIGN
12622,192.168.50.7-4.2.2.4-54375-53-17,192.168.50.7,54375,4.2.2.4,53,17,17:36.0,20651,2,2,74,220,37,37,37,0,110,110,110,0,14236.59871,193.6952206,6883.666667,11919.39631,20647,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,96.84761029,96.84761029,37,110,66.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,82.75,37,110,40,0,0,0,0,0,0,2,74,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
311,192.168.50.7-13.107.136.254-50539-443-6,192.168.50.7,50539,13.107.136.254,443,6,17:36.0,2602601,34,43,1996,14034,325,0,58.70588235,88.18009444,2920,0,326.372093,771.8258508,6159.223023,29.58578745,34244.75,268161.2314,2339435,1,2602601,78866.69697,406136.6858,2339435,1,2561862,60996.71429,366744.9836,2379905,1,0,0,0,0,704,884,13.0638542,16.52193325,0,2920,205.5128205,588.6342048,346490.2271,0,0,0,0,1,0,0,0,1,208.1818182,58.70588235,326.372093,704,0,0,0,0,0,0,34,1996,43,14034,65535,2049,16,20,0,0,0,0,0,0,0,0,0,0,BENIGN
8069,192.168.50.7-4.2.2.4-57093-53-17,192.168.50.7,57093,4.2.2.4,53,17,17:36.2,36294,2,2,70,204,35,35,35,0,102,102,102,0,7549.457211,110.2110542,12098,20950.02055,36289,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,40,55.10552708,55.10552708,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
11784,192.168.50.7-8.8.8.8-57093-53-17,192.168.50.7,57093,8.8.8.8,53,17,17:36.2,45999,2,2,70,204,35,35,35,0,102,102,102,0,5956.651232,86.95841214,15333,26552.33888,45993,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,43.47920607,43.47920607,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
304,192.168.50.7-13.107.49.254-50540-443-6,192.168.50.7,50540,13.107.49.254,443,6,17:36.2,182898,28,31,1660,13144,324,0,59.28571429,95.29325387,2920,0,424,892.2543733,80941.28968,322.5841726,3153.413793,10164.55607,41050,0,182898,6774,14979.84802,42804,0,141708,4723.6,13488.71572,51884,1,0,0,0,0,584,644,153.0907938,169.4933788,0,2920,246.7333333,665.7167379,443178.7751,0,0,0,0,1,0,0,0,1,250.9152542,59.28571429,424,584,0,0,0,0,0,0,28,1660,31,13144,65535,2049,12,20,0,0,0,0,0,0,0,0,0,0,BENIGN
15775,192.168.50.7-4.2.2.4-61094-53-17,192.168.50.7,61094,4.2.2.4,53,17,17:36.7,20658,2,2,50,82,25,25,25,0,41,41,41,0,6389.776358,193.6295866,6886,11921.70571,20652,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,96.8147933,96.8147933,25,41,31.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,39.25,25,41,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
15562,192.168.50.7-4.2.2.4-59641-53-17,192.168.50.7,59641,4.2.2.4,53,17,17:36.7,20597,2,2,62,94,31,31,31,0,47,47,47,0,7573.918532,194.2030393,6865.666667,11888.21943,20593,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,40,97.10151964,97.10151964,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
12828,192.168.50.7-4.2.2.4-52050-53-17,192.168.50.7,52050,4.2.2.4,53,17,17:36.7,20747,2,2,62,94,31,31,31,0,47,47,47,0,7519.159397,192.7989589,6915.666667,11973.95592,20742,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,40,96.39947944,96.39947944,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
13848,192.168.50.7-4.2.2.4-55836-53-17,192.168.50.7,55836,4.2.2.4,53,17,17:36.7,20683,2,2,50,82,25,25,25,0,41,41,41,0,6382.052894,193.3955422,6894.333333,11937.0055,20678,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,40,96.69777112,96.69777112,25,41,31.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,39.25,25,41,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
14565,192.168.50.7-4.2.2.4-58517-53-17,192.168.50.7,58517,4.2.2.4,53,17,17:36.7,20658,2,2,62,164,31,31,31,0,82,82,82,0,10940.07164,193.6295866,6886,11922.57183,20653,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,40,40,96.8147933,96.8147933,31,82,51.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,64.25,31,82,40,0,0,0,0,0,0,2,62,2,164,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
14203,192.168.50.7-4.2.2.4-59266-53-17,192.168.50.7,59266,4.2.2.4,53,17,17:36.7,20653,2,2,50,172,25,25,25,0,86,86,86,0,10749.04372,193.6764635,6884.333333,11920.55101,20649,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,96.83823173,96.83823173,25,86,49.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,61.75,25,86,40,0,0,0,0,0,0,2,50,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
45,192.168.50.7-204.79.197.200-50448-443-6,192.168.50.7,50448,204.79.197.200,443,6,17:37.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1018,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
307,192.168.50.7-204.79.197.200-50541-443-6,192.168.50.7,50541,204.79.197.200,443,6,17:37.2,131531,33,31,8216,14330,2294,0,248.969697,549.9391151,2920,0,462.2580645,888.396832,171412.0626,486.5773088,2087.793651,6858.964396,26681,0,131531,4110.34375,9481.577402,28028,1,104722,3490.733333,8839.398399,28428,0,0,0,0,0,684,644,250.8914248,235.6858839,0,2920,346.8615385,731.0595666,534448.0899,0,0,0,0,1,0,0,0,0,352.28125,248.969697,462.2580645,684,0,0,0,0,0,0,33,8216,31,14330,65535,2047,15,20,0,0,0,0,0,0,0,0,0,0,BENIGN
46,192.168.50.7-204.79.197.200-50448-443-6,204.79.197.200,443,192.168.50.7,50448,6,17:37.3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1023,-1,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
8385,192.168.50.7-204.79.197.200-50448-443-6,204.79.197.200,443,192.168.50.7,50448,6,17:37.3,115,1,2,0,0,0,0,0,0,0,0,0,0,0,26086.95652,57.5,78.48885271,113,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,8695.652174,17391.30435,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,1023,1018,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
48,192.168.50.7-209.85.232.108-50521-465-6,209.85.232.108,465,192.168.50.7,50521,6,17:38.0,13170,1,5,0,74,0,0,0,0,37,0,14.8,20.26573463,5618.830676,455.5808656,2634,5742.591967,12906,2,0,0,0,0,0,13020,3255,6434.195883,12906,2,0,0,0,0,20,100,75.93014427,379.6507213,0,37,10.57142857,18.05415135,325.952381,0,0,0,0,0,1,1,0,5,12.33333333,0,14.8,20,0,0,0,0,0,0,1,0,5,74,246,255,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
10919,192.168.50.7-209.85.232.108-50521-465-6,192.168.50.7,50521,209.85.232.108,465,6,17:38.1,39876,1,2,0,0,0,0,0,0,0,0,0,0,0,75.23322299,19938,28193.76158,39874,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,25.077741,50.15548199,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,255,0,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
13114,192.168.50.7-4.2.2.4-55242-53-17,192.168.50.7,55242,4.2.2.4,53,17,17:38.2,20696,2,2,70,204,35,35,35,0,102,102,102,0,13239.27329,193.2740626,6898.666667,11944.51105,20691,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,40,96.63703131,96.63703131,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
310,192.168.50.7-13.107.246.254-50542-443-6,192.168.50.7,50542,13.107.246.254,443,6,17:38.3,122536,26,31,1658,13160,323,0,63.76923077,97.27746201,2920,0,424.516129,892.2383789,120927.7274,465.1694196,2188.142857,6527.757753,26635,0,122536,4901.44,10198.93797,28870,1,95707,3190.233333,8464.517021,32106,0,0,0,0,0,544,644,212.1825423,252.9868773,0,2920,255.4827586,675.7175586,456594.219,0,0,0,0,1,0,0,0,1,259.9649123,63.76923077,424.516129,544,0,0,0,0,0,0,26,1658,31,13160,65535,2049,12,20,0,0,0,0,0,0,0,0,0,0,BENIGN
14739,192.168.50.7-4.2.2.4-54652-53-17,192.168.50.7,54652,4.2.2.4,53,17,17:38.4,20803,2,2,70,204,35,35,35,0,102,102,102,0,13171.17723,192.2799596,6934.333333,12005.4215,20797,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,96.13997981,96.13997981,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
13742,192.168.50.7-8.8.8.8-54652-53-17,192.168.50.7,54652,8.8.8.8,53,17,17:38.4,44878,2,2,70,204,35,35,35,0,102,102,102,0,6105.441419,89.13053166,14959.33333,25905.12923,44872,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,44.56526583,44.56526583,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
323,192.168.50.7-13.107.18.254-50543-443-6,192.168.50.7,50543,13.107.18.254,443,6,17:38.4,118462,26,31,1660,13714,324,0,63.84615385,97.49079641,2920,0,442.3870968,887.70388,129780.0138,481.1669565,2115.392857,6589.944336,26773,1,118462,4738.48,10275.90253,28855,1,91514,3050.466667,8117.737007,28971,1,0,0,0,0,544,644,219.4796644,261.6872921,0,2920,265.0689655,675.0681281,455716.9776,0,0,0,0,1,0,0,0,1,269.7192982,63.84615385,442.3870968,544,0,0,0,0,0,0,26,1660,31,13714,65535,2049,12,20,0,0,0,0,0,0,0,0,0,0,BENIGN
50,172.217.12.206-192.168.50.7-80-50518-6,192.168.50.7,50518,172.217.12.206,80,6,17:39.7,41106,1,1,0,0,0,0,0,0,0,0,0,0,0,48.65469761,41106,0,41106,41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.32734881,24.32734881,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,238,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
15560,172.217.12.206-192.168.50.7-80-50518-6,172.217.12.206,80,192.168.50.7,50518,6,17:39.8,165,1,2,0,0,0,0,0,0,0,0,0,0,0,18181.81818,82.5,113.8441918,163,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6060.606061,12121.21212,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,238,258,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
54,192.168.50.7-54.223.52.127-50537-443-6,192.168.50.7,50537,54.223.52.127,443,6,17:41.7,366257,1,3,0,62,0,0,0,0,31,0,20.66666667,17.89785834,169.2800411,10.92129297,122085.6667,211455.1134,366253,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,2.730323243,8.190969729,0,31,12.4,16.97939928,288.3,0,0,0,0,0,1,1,0,3,15.5,0,20.66666667,20,0,0,0,0,0,0,1,0,3,62,64189,30016,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
8447,192.168.50.7-54.223.52.127-50537-443-6,54.223.52.127,443,192.168.50.7,50537,6,17:42.1,238,1,2,0,0,0,0,0,0,0,0,0,0,0,12605.04202,119,165.4629868,236,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,4201.680672,8403.361345,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,30016,0,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
58,192.168.50.7-8.43.72.57-50526-443-6,8.43.72.57,443,192.168.50.7,50526,6,17:42.5,382,1,5,0,106,0,0,0,0,53,0,21.2,29.02929555,277486.911,15706.80628,76.4,102.2927172,201,1,0,0,0,0,0,181,45.25,86.50385348,175,1,0,0,0,0,20,100,2617.801047,13089.00524,0,53,15.14285714,25.86135193,668.8095238,0,0,0,0,0,1,1,0,5,17.66666667,0,21.2,20,0,0,0,0,0,0,1,0,5,106,26136,63520,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
12432,192.168.50.7-8.43.72.57-50526-443-6,192.168.50.7,50526,8.43.72.57,443,6,17:42.5,32961,1,2,0,0,0,0,0,0,0,0,0,0,0,91.01665605,16480.5,23304.11819,32959,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,30.33888535,60.6777707,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,63520,34848,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
331,172.217.12.162-192.168.50.6-443-56113-6,192.168.50.6,56113,172.217.12.162,443,6,17:43.0,70708254,20,26,1070,1152,176,0,53.5,66.04822799,118,0,44.30769231,42.85675604,31.42490267,0.650560541,1571294.533,8896991.854,58896174,0,70708254,3721487.053,13622936.02,58977954,0,70645954,2825838.16,11904509.01,58937183,1,1,0,0,0,400,520,0.282852409,0.367708132,0,176,48.25531915,53.11245988,2820.933395,0,0,1,0,0,1,0,0,1,49.30434783,53.5,44.30769231,400,0,0,0,0,0,0,20,1070,26,1152,254,398,11,20,281032,309400.229,499811,62253,35041934.5,33734989.02,58896174,11187695,0,0,BENIGN
61,192.168.50.7-74.208.236.171-50500-80-6,74.208.236.171,80,192.168.50.7,50500,6,17:47.5,199,1,3,0,0,0,0,0,0,0,0,0,0,0,20100.50251,66.33333333,65.06407099,133,3,0,0,0,0,0,66,33,42.42640687,63,3,0,0,0,0,20,60,5025.125628,15075.37688,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,1959,256,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
13046,192.168.50.7-74.208.236.171-50500-80-6,192.168.50.7,50500,74.208.236.171,80,6,17:47.5,54734,1,2,0,0,0,0,0,0,0,0,0,0,0,54.81053824,27367,38699.95413,54732,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,18.27017941,36.54035883,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,256,1959,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
63,192.168.50.7-74.208.236.171-50501-80-6,74.208.236.171,80,192.168.50.7,50501,6,17:47.6,194,1,3,0,0,0,0,0,0,0,0,0,0,0,20618.5567,64.66666667,54.50076452,101,2,0,0,0,0,0,103,51.5,70.00357134,101,2,0,0,0,0,20,60,5154.639175,15463.91753,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,1892,250,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
9150,192.168.50.7-74.208.236.171-50501-80-6,192.168.50.7,50501,74.208.236.171,80,6,17:47.6,54872,1,2,0,0,0,0,0,0,0,0,0,0,0,54.67269281,27436,38797.53487,54870,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,18.22423094,36.44846187,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,250,1892,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
67,172.217.3.110-192.168.50.6-80-56085-6,192.168.50.6,56085,172.217.3.110,80,6,17:48.8,33182,1,1,0,0,0,0,0,0,0,0,0,0,0,60.27364234,33182,0,33182,33182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.13682117,30.13682117,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,254,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
7333,172.217.3.110-192.168.50.6-80-56085-6,172.217.3.110,80,192.168.50.6,56085,6,17:48.8,166,1,2,0,0,0,0,0,0,0,0,0,0,0,18072.28916,83,114.5512986,164,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6024.096386,12048.19277,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,254,258,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
165,172.217.12.194-192.168.50.6-443-56107-6,192.168.50.6,56107,172.217.12.194,443,6,17:49.0,53770284,9,2,246,92,46,0,27.33333333,21.3950929,46,46,46,0,6.285999903,0.204573961,5377028.4,16981637.75,53707601,1,53770284,6721285.5,18985350.93,53707601,1,2,2,0,2,2,1,0,0,0,180,40,0.167378696,0.037195266,0,46,32,20.10427363,404.1818182,0,0,1,0,0,1,0,0,0,34.90909091,27.33333333,46,180,0,0,0,0,0,0,9,246,2,92,257,250,5,20,62260,0,62260,62260,53707601,0,53707601,53707601,0,0,BENIGN
166,172.217.6.194-192.168.50.6-443-56046-6,192.168.50.6,56046,172.217.6.194,443,6,17:49.0,53770722,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.709426777,0.185974814,5974524.667,17899940.85,53707685,0,53770722,7681531.714,20295639.1,53707685,0,2,2,0,2,2,1,0,0,0,160,40,0.148779851,0.037194963,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,256,261,4,20,62257,0,62257,62257,53707685,0,53707685,53707685,0,0,BENIGN
71,192.168.50.6-8.43.72.98-56133-443-6,192.168.50.6,56133,8.43.72.98,443,6,17:49.8,33195,1,3,0,0,0,0,0,0,0,0,0,0,0,120.5000753,11065,18997.36582,33001,3,0,0,0,0,0,194,97,132.9360749,191,3,0,0,0,0,20,60,30.12501883,90.37505648,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,256,17358,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
70,192.168.50.6-72.21.91.29-56123-80-6,192.168.50.6,56123,72.21.91.29,80,6,17:49.8,27953,1,1,0,0,0,0,0,0,0,0,0,0,0,71.54867098,27953,0,27953,27953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.77433549,35.77433549,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,256,290,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
7911,192.168.50.6-72.21.91.29-56123-80-6,72.21.91.29,80,192.168.50.6,56123,6,17:49.8,231,1,2,0,0,0,0,0,0,0,0,0,0,0,12987.01299,115.5,159.0990258,228,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4329.004329,8658.008658,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,290,256,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
14551,192.168.50.6-8.43.72.98-56133-443-6,8.43.72.98,443,192.168.50.6,56133,6,17:49.8,207,1,2,0,0,0,0,0,0,0,0,0,0,0,14492.75362,103.5,142.128463,204,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4830.917874,9661.835749,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,17358,256,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
183,172.217.11.3-192.168.50.6-443-56120-6,192.168.50.6,56120,172.217.11.3,443,6,17:50.1,53757069,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.710876834,0.186022047,5973007.667,17888771.71,53676378,1,53757069,7679581.286,20282701.43,53676378,1,2,2,0,2,2,1,0,0,0,160,40,0.148817637,0.037204409,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,255,246,4,20,77995,0,77995,77995,53676378,0,53676378,53676378,0,0,BENIGN
175,172.217.12.202-192.168.50.6-443-56116-6,192.168.50.6,56116,172.217.12.202,443,6,17:50.1,53756266,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.710962142,0.186024825,5972918.444,17894704,53692114,1,53756266,7679466.571,20289683.54,53692114,1,3,3,0,3,3,1,0,0,0,160,40,0.14881986,0.037204965,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,254,246,4,20,62361,0,62361,62361,53692114,0,53692114,53692114,0,0,BENIGN
170,172.217.3.97-192.168.50.6-443-56108-6,192.168.50.6,56108,172.217.3.97,443,6,17:50.1,53755372,9,2,246,92,46,0,27.33333333,21.3950929,46,46,46,0,6.28774367,0.204630711,5375537.2,16971253.33,53676549,1,53755372,6719421.5,18973564.29,53676549,1,3,3,0,3,3,1,0,0,0,180,40,0.167425127,0.037205584,0,46,32,20.10427363,404.1818182,0,0,1,0,0,1,0,0,0,34.90909091,27.33333333,46,180,0,0,0,0,0,0,9,246,2,92,258,254,5,20,77993,0,77993,77993,53676549,0,53676549,53676549,0,0,BENIGN
197,172.217.6.226-192.168.50.6-443-56114-6,192.168.50.6,56114,172.217.6.226,443,6,17:50.1,54770479,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.605209332,0.182580109,6085608.778,18233293.94,54707711,2,54770479,7824354.143,20673630.12,54707711,2,3,3,0,3,3,1,0,0,0,160,40,0.146064087,0.036516022,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,255,250,4,20,62260,0,62260,62260,54707711,0,54707711,54707711,0,0,BENIGN
